Year,Abkhazia,Afghanistan,Akrotiri and Dhekelia,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Rep.,Chad,Channel Islands,Chile,China,Christmas Island,Cocos Island,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Cyprus,Czech Rep.,Czechoslovakia,Denmark,Djibouti,Dominica,Dominican Rep.,East Germany,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Eritrea and Ethiopia,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,"Hong Kong, China",Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. Rep.","Korea, Rep.","Korea, United",Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao, China","Macedonia, FYR",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Nagorno-Karabakh,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,Northern Cyprus,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Vincent and the Grenadines,Saint-Pierre-et-Miquelon,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Serbia and Montenegro,Serbia excluding Kosovo,Seychelles,Sierra Leone,Singapore,Slovak Republic,Slovenia,Solomon Islands,Somalia,Somaliland,South Africa,South Ossetia,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Transnistria,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,USSR,Uzbekistan,Wallis et Futuna,Vanuatu,Venezuela,West Bank and Gaza,West Germany,Western Sahara,Vietnam,Virgin Islands (U.S.),Yemen Arab Republic (Former),Yemen Democratic (Former),"Yemen, Rep.",Yugoslavia,Zambia,Zimbabwe
1903,,,,,,,,,,,3830.907625,662.4406474,,5516.934046,4480.786948,955.3055962,,,749.5682743,,1052.956028,4506.916169,,,,,,,,630.9685174,,,,,,,,4837.701666,478.1210286,,,,,2164.576673,804.6190812,,,,,,,,,,,,,,,4006.014741,,,,,,,,,,,1700.910502,,,,,2316.912997,4018.385943,,,,,792.8210179,4720.51473,,,2111.28836,,,,,,,,,,,,,,,2222.879557,662.1131481,608.3289943,1400.489186,1747.966131,3539.138603,3539.186522,,2270.76964,,1745.653563,,,1482.201545,,,796.9844175,680.350166,,,,,,1121.400084,,,,,,2357.765274,,,,,,,,,,,,,,,1857.227466,,926.2814244,,,,,,,725.5403832,,,,,3843.64347,,,6401.252778,,,,,,,,2704.538587,,819.6614712,,,,,1206.274631,862.5860078,,2526.171166,1807.247401,,,,,2187.128147,,,,,,,,,,,,,,,,,,,1953.693687,,,,,,,,,2740.649849,1010.885081,,,,,3171.147472,5603.216439,1379.505106,1151.317302,995.3257862,,,,,,,,,,1493.977907,1397.317479,,,,1357.931248,,6248.334399,7356.129075,3016.042814,,576.2543913,,,879.4762311,,,,,,,,,,,
1904,,,,,,,,,,,4131.047124,730.9326378,,5812.656287,4513.372878,1055.452401,,,748.5213695,,1163.674951,4565.576193,,,,,,,,622.5896973,,,,,,,,4759.245178,480.0889252,,,,,2315.067038,805.3989193,,,,,,,,,,,,,,,4054.335228,,,,,,,,,,,1880.987648,,,,,2379.031452,4104.523824,,,,,875.3928034,4838.514331,,,2138.07704,,,,,,,,,,,,,,,2225.980203,660.2742776,609.5217985,1414.172946,1771.24603,3574.931747,3529.881534,,2340.371774,,1735.689086,,,1639.123749,,,800.0254584,682.9461675,,,,,,1239.532273,,,,,,2607.384312,,,,,,,,,,,,,,,1869.637733,,1023.28716,,,,,,,695.6591077,,,,,3828.613605,,,6188.581031,,,,,,,,2704.206131,,818.5166687,,,,,1231.359181,728.8554915,,2550.421585,1815.602357,,,,,2418.681657,,,,,,,,,,,,,,,,,,,1888.044648,,,,,,,,,2712.756929,1002.435277,,,,,3225.688748,5827.018125,1389.775051,1098.89406,1099.804653,,,,,,,,,,1513.403206,1545.252919,,,,1501.696828,,6231.906703,7494.661234,3044.564504,,635.4566537,,,842.9959924,,,,,,,,,,,
1905,,,,,,,,,,,4562.362257,645.5117907,,5795.385304,4728.122388,933.321834,,,730.4752857,,1029.318029,4639.145238,,,,,,,,632.6404899,,,,,,,,5168.845457,482.0649214,,,,,2286.484967,806.1795133,,,643.1129182,,,,,,,,,,,,4084.602074,,,,,,,,,,,1664.895073,,,,,2393.925375,4215.498219,,,,,773.6191866,4870.985,,,2165.205623,,,,,,,,,,,,,,,2377.905012,643.4649004,610.2093496,1427.990406,1794.835977,3611.086885,3603.646336,,2414.324042,,1686.687109,,,1450.817104,,,803.078103,685.5520745,,,,,,1096.608319,,,,,,2307.841467,,,,,,,,,,,,,,,2043.531945,,904.7915541,,,,,,,667.0084882,,,,,3951.503424,,,6567.146525,,,,,,,,2715.727953,,798.78307,,,,,1304.895938,760.9383444,,2574.904801,1750.278159,,,,,2140.817445,,,,,,,,,,,,,,,,,,,2089.996956,,,,,,,,,2663.39352,972.4575241,,,,,3179.373532,5987.001496,1400.121452,904.8700366,972.6627699,,,,,,,,,,1533.081081,1367.730391,,,,1329.178132,,6362.13639,8031.683874,2692.35662,,560.8594711,,,828.1124336,,,,,,,,,,,
1906,,,,,,,,,,,4580.222856,615.5670882,,6100.474275,4870.982446,891.1864755,,,746.7777068,,983.1320651,4682.46548,,,,,,,,696.9726927,,,,,,,,5581.546982,484.0490506,,,,,2437.444844,806.9608638,,,648.1680172,,,,,,,,,,,,4158.250847,,,,,,,,,,,1591.227149,,,,,2466.086461,4163.402698,,,,,738.2371226,4946.452503,,,2192.678422,,,,,,,,,,,,,,,2430.864083,656.9159997,619.6020165,1441.942872,1818.740102,3647.607678,3691.822396,,2479.576044,,1887.875606,,,1386.621657,,,806.1423955,688.1679248,,,,,,1047.585845,,,,,,2205.724587,,,,,,,,,,,,,,,1998.238972,,863.8611415,,,,,,,639.5378402,,,,,3963.171038,,,6983.757485,,,,,,,,2821.504059,,816.6099537,,,,,1391.58057,775.4643853,,2599.623048,1746.929273,,,,,2046.09101,,,,,,,,,,,,,,,,,,,2349.056307,,,,,,,,,2774.316115,982.002681,,,,,3433.705034,6434.664501,1410.544879,937.8651257,928.8667583,,,,,,,,,,1553.014816,1307.211347,,,,1270.364941,,6517.808746,8205.418182,2921.716577,,534.5232158,,,768.5567374,,,,,,,,,,,
1907,,,,,,,,,,,4464.287584,590.1764881,,6248.057224,5130.407732,855.5414347,,,697.3086433,,944.0814007,4700.105326,,,,,,,,691.2963705,,,,,,,,5623.113588,486.0413463,,,,,2537.54782,807.7429716,,,677.8095649,,,,,,,,,,,,4267.164636,,,,,,,,,,,1529.01868,,,,,2521.28093,4506.346327,,,,,708.2715991,5091.977296,,,2220.499804,,,,,,,,,,,,,,,2524.596987,612.5516345,627.9349159,1456.031663,1842.962588,3684.497826,3729.683309,,2557.878445,,1924.862803,,,1332.412169,,,809.2183804,690.7937563,,,,,,1006.150636,,,,,,2119.492556,,,,,,,,,,,,,,,2093.881217,,829.2293,,,,,,,648.3523852,,,,,3826.457443,,,7229.980032,,,,,,,,2936.982637,,762.5149676,,,,,1460.211544,801.8666808,,2624.578582,1773.589366,,,,,1966.099797,,,,,,,,,,,,,,,,,,,2141.771451,,,,,,,,,2841.880508,1017.326763,,,,,3662.21115,6414.691422,1421.045904,1066.180454,891.8254224,,,,,,,,,,1573.207737,1256.106377,,,,1220.700468,,6584.651124,7928.611252,3180.19674,,512.1702947,,,762.1471407,,,,,,,,,,,
1908,,,,,,,,,,,4694.412985,643.0742202,,6351.846733,5113.094126,933.439538,,,703.0334248,,1030.337975,4700.770256,,,,,,,,654.6990475,,,,,,,,5183.711365,488.0418421,,,,,2775.59746,808.5258375,,,701.9952068,,,,,,,,,,,,4353.485947,,,,,,,,,,,1669.806267,,,,,2513.653147,4497.653408,,,,,772.2829714,5106.787819,,,2248.674192,,,,,,,,,,,,,,,2504.777721,616.7267528,621.194789,1470.258112,1867.507677,3721.761062,3546.819826,,2592.679512,,1911.451473,,,1455.096801,,,812.3061023,693.4296072,,,,,,1098.269884,,,,,,2314.649258,,,,,,,,,,,,,,,2067.869459,,904.644659,,,,,,,657.2884181,,,,,3838.509055,,,6546.716018,,,,,,,,3014.136453,,768.7750816,,,,,1469.456695,831.7813814,,2649.77368,1730.829637,,,,,2147.132541,,,,,,,,,,,,,,,,,,,2460.384356,,,,,,,,,2932.933424,1007.405443,,,,,3549.385167,6239.630929,1431.625106,1080.181185,973.1481463,,,,,,,,,,1593.663214,1371.764994,,,,1333.099012,,6261.810781,7339.851987,3429.145076,,557.7439707,,,809.4735864,,,,,,,,,,,
1909,,,,,,,,,,,4708.232341,666.1664992,,6740.939357,5056.77479,968.2195112,,,794.8382808,,1069.03633,4746.966179,,,,,,,,705.4758361,,,,,,,,5586.467444,490.0505717,,,,,2758.564455,809.309462,,,724.7205612,,,,,,,,,,,,4470.214692,,,,,,,,,,,1733.651801,,,,,2589.746207,4648.427549,,,,,800.5631272,5138.79141,,,2277.206066,,,,,,,,,,,,,,,2476.246224,696.2973616,643.3922256,1484.623564,1892.379663,3759.401161,3595.712284,,2636.180846,,1881.905455,,,1510.732855,,,815.4056059,696.0755157,,,,,,1139.718602,,,,,,2403.150554,,,,,,,,,,,,,,,2106.17618,,938.2615099,,,,,,,666.3476136,,,,,3979.811971,,,6459.435886,,,,,,,,3058.458388,,869.1647404,,,,,1475.524256,831.4004261,,2675.210644,1715.022311,,,,,2229.228785,,,,,,,,,,,,,,,,,,,2487.700767,,,,,,,,,2963.391515,951.0239822,,,,,3567.834839,6486.506831,1442.283066,1217.716136,1009.533103,,,,,,,,,,1614.384662,1424.214832,,,,1384.070445,,6348.129044,8048.390645,3410.150394,,577.4280473,,,832.2769261,,,,,,,,,,,
1910,,,,1194.128503,,,,,,,4832.383347,709.2366546,,7051.188545,5090.029917,1032.162705,,,791.3732063,,1139.966049,4858.374053,,,,,,710.414772,,711.353102,,,1879.734025,,,,,5900.160312,492.067569,,,,,3036.286576,810.0938461,,,751.1107641,,,,,,,2276.195319,,,3805.366814,,4553.021692,,,,,,,,,,,1849.883414,,,,,2620.181448,4431.66992,,,,,852.9064575,5253.254897,,,2306.099961,,,,,,,,,,,,,,3812.256833,2651.741014,692.3034187,673.9372941,1499.129375,1917.582901,3797.421934,3675.635341,,2640.53098,,1882.952368,,,1612.019005,,,818.5169363,698.7315201,,,,,,1215.550184,,,,,,2564.268296,,,1390.814055,,,,,,,,,,,,2102.025522,,1000.130042,,,1932.018273,,,,675.531669,,,,,4088.215502,,,7198.54853,,,,,,,,3167.537959,,865.3756418,,,,,1482.179832,938.4423232,,2700.891794,1743.152933,,,,3915.896154,2378.68605,,,,,,,,,,,,,,2613.492494,,,,,2702.411929,2808.398119,3075.835455,,,,,,,2839.938696,996.4944798,,,,,3633.282798,6626.793947,1453.020372,1276.568858,1076.338471,,,,,,,,,,1635.375539,1519.700434,,,,1476.864592,,6489.230955,7913.696287,3616.94917,,614.3948416,,,851.8128869,,,,,,,,,,,
1911,,,,,,,,,,,4726.01099,653.7912867,,6907.655197,5205.803484,952.7129473,,,784.6955049,,1052.521417,4959.5281,,,,,,,,737.6642177,,,,,,,,6113.159584,494.0928681,,,,,2921.343807,810.8789904,,,772.9681555,,,,,,,,,,,,4745.567137,,,,,,,,,,,1709.095827,,,,,2665.102667,4874.606591,,,,,786.7681921,5348.596601,,,2335.360471,,,,,,,,,,,,,,,2763.779051,685.5126268,697.3850906,1513.776919,1943.121804,3835.827231,3753.854851,,2670.981914,,1954.059491,,,1489.334373,,,821.6401385,701.397659,,,,,,1122.503547,,,,,,2369.111594,,,,,,996.5495716,,,,,,,,,2017.757189,,923.0572061,,,,,,,684.8423053,,,,,4188.724228,,,7438.94547,,,,,,,,3273.930917,,858.0734991,,,,,1495.163038,979.6211151,,2726.760127,1762.61774,,,,,2197.653307,,,,,,,,,,,,,,,,,,,2420.612084,,,,,,2895.873203,,,3022.913373,957.0417693,,,,,3723.688484,6697.873724,1463.837612,1130.536477,993.6117865,,,,,,,,,,1656.639347,1404.041817,,,,1364.466047,,6627.325303,8010.706999,3410.322285,,566.0265704,,,902.5800589,,,,,,,,,,,
1912,,,,,,,,,,,4923.208483,704.812552,,6900.480537,5422.19218,1028.401065,,,782.3918596,,1136.46617,5029.693521,,,,,,,,770.6963583,,,,,,,,6352.014162,496.1265031,,,,,3003.540289,811.6648957,,,795.2984541,,,,,,,,,,,,4697.104871,,,,,,,,,,,1846.609284,,,,,2779.546156,5269.949511,,,,,848.747935,5529.512735,,,2364.992247,,,,,,,,,,,,,,,2783.219594,682.5551956,700.7845946,1528.56758,1969.00084,3874.62094,3795.983895,,2762.334715,,1991.339372,,,1609.165874,,,847.1381291,723.16416,,,,,,1212.241356,,,,,,2559.729768,,,,,,1022.694127,,,,,,,,,2000.95893,,996.293523,,,,,,,729.2263904,,,,,4263.10193,,,7053.591423,,,,,,,,3410.163599,,855.5544366,,,,,1528.488685,978.2452703,,2752.876219,1783.800813,,,,,2374.475987,,,,,,,,,,,,,,,,,,,2070.748345,,,,,,2905.265549,,,2980.155315,954.0544229,,,,,3864.983173,6690.967266,1474.735384,1143.630623,1072.682391,,,,,,,,,,1678.179636,1517.010699,,,,1474.250672,,6701.702948,8317.328563,4045.86639,,609.8353872,,,926.2158832,,,,,,,,,,,
1913,,638.3786419,,1240.603966,2070.764668,911.8047562,3856.483295,556.1195335,1431.147531,993.3309899,4777.657074,738.7692001,1062.481351,6979.43644,5360.932918,1079.353285,2600.023564,1394.64571,764.022416,1877.917669,1193.116172,5045.577548,1001.803272,855.5312264,3076.967192,,,710.4332567,629.397,778.2336136,973.1360825,1367.707134,1980.338881,497.4405911,353.8219755,,799.5104921,6453.066363,498.1685084,1760.311463,534.3426688,619.0902791,,3024.38217,812.4515626,,,813.7726253,973.398407,608.7985967,598.5218635,547.0828537,,848.5286347,2276.254545,,1752.946952,4005.197167,,4826.630959,588.2599909,1269.617229,696.0540838,,,1421.434734,,361.538365,381.1290683,,1939.921987,415.1439095,,,638.2633293,2900.860773,5216.056205,1511.592381,1094.165707,583.3238374,458.9920624,890.2486368,5724.588913,780.481269,,2395,1227.062866,,1404.040116,,,2804.715123,448.4250261,366.8681164,1680.260521,,,,1643.598009,3998.033664,2908.616072,665.6082775,723.9277726,1543.502755,1995.224541,3913.80699,3922.575419,1521.431684,2871.08805,1171.902327,1991.280228,,896.2922812,1690.480107,792.5079003,683.8535671,870.2851468,742.92374,,,1141.073763,864.5982311,,1272.89072,2612.575535,303.9793673,550.9239345,,4207.072685,2689.077815,3505.893904,820.6242805,1390.850243,670.7760707,354.5966,1120.14723,,434.9319996,,729.4438049,1741.816796,578.446075,1235.451725,,1880.294835,747.6799,1045.55443,3856.483295,,1932.068543,1144.918025,821.3726738,422.1453975,773.6104754,,1382.864429,775.0340427,568.9398566,4422.050691,1288.032778,1276.526659,6976.618619,,573.626013,890.5441854,,,,1002.985232,3566.196808,1521.431684,835.4672402,1185.346183,,775.0340427,,1559.936422,1060.576965,,2779.242443,1774.993046,1265.576565,1014.287789,1069.69679,4106.974111,2494.462805,438.9297945,,1256.459501,1431.147531,,,1144.918025,,1768.901227,3155.304514,818.3840205,760.7158418,650.0559165,2613.560496,,,972.4295946,785.5053085,1791.799129,2955.874884,3075.915487,530.5670627,770.7310356,,2693.948529,,752.8499013,3080.478437,1018.142312,748.9541709,1852.668973,,639.718849,4106.100703,6526.723709,1485.714286,1176.857588,1125.968441,595.6794871,732.9349005,723.9277726,827.5208593,,902.6867086,,1264.118315,1062.87881,1700,1593.668155,1574.262284,1367.707134,712.4030332,1548.747381,1458.038697,6925.196727,8448.563587,3817.779896,,638.8355486,784.1520903,1121.51985,1063.815888,1267.859736,,,634.1720453,,,,,,563.1221253,387.6372359
1914,,,,,,,,,,,4091.984842,703.8834861,,6803.41434,4448.443892,1029.725722,,,804.9667716,,1138.585887,3696.149288,,,,,,,,750.1139214,,,,,,,,5841.421243,500.2189183,,,,,2526.955979,823.402883,,,823.5482492,,,,,,,,,,,,5077.925114,,,,,,,,,,,1852.466488,,,,,2749.605541,4366.679178,,,,,848.7909649,4800.753756,,,2455.059894,,,,,,,,,,,,,,,2843.71148,700.3090306,715.8992788,1569.497473,2023.23269,3876.186237,3927.387386,,3133.994526,,1901.215117,,,1614.269938,,,899.7587455,768.0840409,,,,,,1214.926453,,,,,,2567.848897,,,,,,1145.080221,,,,,,,,,1883.543476,,997.3849947,,,,,,,822.2054756,,,,,4314.783779,,,7026.498696,,,,,,,,3609.811231,,880.2403608,,,,,1530.834253,1021.542254,,2813.644513,1785.200337,,,,,2382.007515,,,,,,,,,,,,,,,,,,,2141.851399,,,,,,2543.247819,,,3017.627409,997.9672975,,,,,4193.231353,6476.749898,1488.693032,1160.870368,1074.331053,,,,,,,,,,1606.11807,1521.822459,,,,1478.926803,,6933.69212,7615.956416,3061.191225,,608.3063807,,,920.7104476,,,,,,,,,,,
1915,,,,,,,,,,,3949.966432,722.8029802,,6627.252959,4104.035609,1058.782291,,,784.6813871,,1171.051578,3027.958368,,,,,,,,738.0872479,,,,,,,,6142.69207,502.2777675,,,,,2417.903649,834.5018201,,,840.2974503,,,,,,,,,,,,4673.392476,,,,,,,,,,,1906.529887,,,,,2586.137609,3838.352465,,,,,872.2025292,4549.239274,,,2516.625921,,,,,,,,,,,,,,,2789.84329,681.7172512,717.2304009,1595.929978,2051.634006,3838.927106,4215.715473,,3155.606691,,2045.232852,,,1661.381679,,,1041.599176,889.1669109,,,,,,1249.787047,,,,,,2642.79041,,,,,,1166.821667,,,,,,,,,1856.034643,,1025.430372,,,,,,,873.8530121,,,,,4098.552361,,,7005.578854,,,,,,,,3736.579587,,858.0580611,,,,,1642.070853,939.393483,,2848.472419,1742.986448,,,,,2451.525331,,,,,,,,,,,,,,,,,,,2184.410621,,,,,,2345.399731,,,3046.462192,937.4143612,,,,,4338.858202,6563.868564,1491.67775,1175.632812,1104.783559,,,,,,,,,,1517.420738,1566.236162,,,,1522.088615,,7442.727259,7758.774586,2849.174013,,624.2849023,,,942.8337756,,,,,,,,,,,
1916,,,,,,,,,,,3767.939429,700,,6602.491052,4064.743048,940.4517944,,,806.7976334,,1040.473479,3388.898916,,,,,,,,729.6859157,,,,,,,,6742.359198,504.3450907,,,,,2930.095268,845.7503637,,,861.89011,,,,,,,,,,,,4819.936019,,,,,,,,,,,1695.046589,,,,,2601.749796,4391.909724,,,,,870,4604.933101,,,2579.735852,,,,,,,,,,,,,,,2459.699958,699.9623951,715.2949353,1622.807643,2080.434008,3802.026122,4292.336383,,3517.134873,,2326.889399,,,1477.091634,,,1008.439543,860.8600065,,,,,,1110.623386,,,,,,2349.636845,,,,,,1239.482937,,,,,,,,,1999.113322,,910.7397397,,,,,,,928.7448325,,,,,4042.307944,,,6933.164252,,,,,,,,3851.586667,,882.2424291,,,,,1789.864398,1076.520637,,2883.731432,1751.315124,,,,,2179.587992,,,,,,,,,,,,,,,,,,,1805.949493,,,,,,2337.68298,,,3166.827074,967.2838621,,,,,4579.582898,6543.203331,1494.668453,1266.56796,981.4338665,,,,,,,,,,1433.621687,1392.500207,,,,1353.249761,,7577.999323,8875.240826,2892.966588,,620,,,886.431139,,,,,,,,,,,
1917,,,,,,,,,,,3397.615635,583.2888855,,6484.479734,4000.86734,824.9868627,,,791.4522784,,912.9912771,2821.916326,,,,,,,,783.6595089,,,,,,,,6966.517449,506.4209228,,,,,2958.571026,857.1505304,,,874.9337578,,,,,,,,,,,,4485.63989,,,,,,,,,,,1488.33359,,,,,2172.740076,4343.650437,,,,,679.7703232,4632.51357,,,2644.428404,,,,,,,,,,,,,,,2406.444796,685.6997425,709.1855356,1650.137964,2109.638292,3765.479841,4321.541832,,3756.730027,,2372.815741,,,1296.958508,,,1103.933668,942.3790952,,,,,,974.716306,,,,,,2063.095766,,,,,,1286.195555,,,,,,,,,2084.699817,,798.8459177,,,,,,,902.036274,,,,,3588.645157,,,6781.345971,,,,,,,,3467.540964,,865.4621081,,,,,1832.509839,1231.9375,,2919.426889,1721.267319,,,,,1913.784578,,,,,,,,,,,,,,,,,,,2502.439327,,,,,,2239.288394,,,3107.159031,1004.452113,,,,,4301.037091,5820.101484,1497.665152,1399.546184,861.0443081,,,,,,,,,,1354.45041,1222.683109,,,,1188.219302,,7629.560724,8714.457342,3134.272247,,535.7322491,,,1029.630069,,,,,,,,,,,
1918,,,,,,,,,,,3961.683426,486.0370342,,6227.920318,3952.159349,504.56562,,,689.6191339,,558.5504048,2636.439384,,,,,,,,749.0163701,,,,,,,,6444.111905,508.5052988,,,,,2961.159411,868.7043639,,,900.8918794,,,,,,,,,,,,4295.374631,,,,,,,,,,,911.127294,,,,,1882.626152,3715.956748,,,,,531.1352786,4681.282869,,,2710.743263,,,,,,,,,,,,,,,2264.736196,596.6473489,722.5344475,1677.928566,2139.252535,3729.284856,4352.072624,,4142.932032,,2373.050334,,,793.9713945,,,1176.727632,1004.520066,,,,,,596.416676,,,,,,1262.984908,,,,,,1206.408547,,,,,,,,,2165.948602,,488.5307244,,,,,,,876.0957919,,,,,3331.5502,,,6649.538323,,,,,,,,3299.907661,,754.1064012,,,,,1820.575225,1380.025821,,2955.564193,1632.095836,,,,,1171.579662,,,,,,,,,,,,,,,,,,,1956.118678,,,,,,2263.95968,,,3064.655163,913.5465681,,,,,3974.900732,5811.420481,1500.667858,1363.990828,526.6839566,,,,,,,,,,1279.65134,748.5015185,,,,727.4034833,,7683.46198,9254.582727,3261.160565,,462.9178109,,,1017.907697,,,,,,,,,,,
1919,,,,,,,,,,,4038.953416,405,,6382.251124,3494.548458,434.5921041,,,784.1612924,,481.2288628,3249.348091,,,,,,,,792.5568955,,,,,,,,5832.798953,510.5982538,,,,,2510.403,880.4139355,,,952.3968063,,,,,,,,,,,,4799.781545,,,,,,,,,,,785.5093948,,,,,2279.035162,4091.013549,,,,,415,4058.475067,,,2778.721114,,,,,,,,,,,,,,,2622.110627,677.505731,779.1386897,1706.187201,2169.28249,3693.437787,3882.606269,,3599.688928,,2593.957237,,,684.5058794,,,1239.713122,1058.287979,,,,,,513.9429089,,,,,,1088.856099,,,,,,1440.42711,,,,,,,,,2252.3146,,420.7404801,,,,,,,850.9012983,,,,,3716.735012,,,7153.071608,,,,,,,,3835.505717,,857.4893316,,,,,1857.877433,1301.38868,,2992.148811,1665.529644,,,,,1010.052972,,,,,,,,,,,,,,,,,,,2219.478953,,,,,,2548.174981,,,3063.209005,962.2027077,,,,,4035.490968,6211.336912,1503.676585,1355.741163,453.6994287,,,,,,,,,,1208.983024,645.3049741,,,,627.115743,,6854.632315,8908.36705,3615.782769,,400,,,946.3463173,,,,,,,,,,,
1920,,,,,,,,,,,4263.132851,384.4801685,,6449.930564,3731.71426,435.9416949,,,721.3871023,,482.8623729,4906.662804,,,,,,693.1463625,,875.5191707,,,,,,,,5603.705524,512.6998233,,,,,2801.566778,892.2813447,,,992.81252,,,,,2018.104588,,2220.866694,,,3694.903164,,4970.960245,,,,,,,1834.111633,,,,788.6895948,,,,,2536.456921,4363.660046,,,,,397.114593,4386.953857,,,2848.403658,,,,,1517.046194,,,,,,,2061.230882,,3256.682556,2210.36965,622.4079129,748.4505122,1734.921749,2199.733993,3657.935293,3625.519313,,3229.376443,,2402.736986,,,687.2771583,,,1066.580354,910.4922318,,,,,,515.7774838,,,,,,1093.264423,,,1357.006838,,,1381.684441,,,,,,,,,2395.464642,,422.0064751,,,1885.055732,,,,826.4313402,,,,,4230.580436,,,7638.537257,2070.644384,,,,,,,4045.306141,,788.8450376,,,,,1852.869799,1383.744852,,3029.186283,1745.025722,,,,,1014.142255,,,,,,,,,,,,,,2549.965016,,,,,1911.455084,2726.87486,3001.069575,,,,1939.113141,,,3262.654156,900.7956668,,,,,4291.953332,6600.637435,1506.691345,1377.772388,455.1649124,,,,,,,,,,1142.217342,647.9175448,,,,629.6546731,,6400.752515,8568.171683,3084.064179,,376.8288736,,,1129.916345,,,,,,,,,,,
1921,,,,,,,,,,,4242.313855,365,,6646.501459,4099.617665,398.6524469,,,771.8671741,,441.6868912,5166.580869,,,,,,699.9825913,,874.1427229,,,,,,,,4871.633375,514.8100426,,,,,2398.380806,904.3087188,,,1024.239179,,,,,1930.707983,,2242.770225,,,3984.372173,,4770.643884,,,,,,,1808.244851,,,,721.9053952,,,,,2589.95164,4138.92642,,,,,380,4829.840884,,,2919.833646,,,,,1648.071532,,,,,,,2027.392408,,,2429.41373,665.041066,741.5527035,1764.140227,2230.612963,3622.774059,3538.815871,,3268.565711,,2629.723502,,,629.0803021,,,1137.417786,970.9629984,,,,,,471.877564,,,,,,1000.689613,,,1370.39046,,,1337.640463,,,,,,,,,2386.882903,,385.8721011,,,1903.647292,,,,802.6650816,,,,,4958.886159,,,6943.68898,2149.989224,,,,,,,3614.784691,,844.0455728,,,,,1899.577155,1326.025061,,3066.682212,1831.164224,,,,,928.2673061,,,,,,,,,,,,,,2575.114314,,,,,2158.629655,2940.505835,3030.667938,,,,2172.743138,,,3315.446806,873.5837733,,,,,4071.033267,6438.494455,1509.712148,1442.003371,416.2830887,,,,,,,,,,1079.138773,593.0535592,,,,576.3371403,,6247.680024,8068.818922,3172.999667,,355,,,1121.983466,,,,,,,,,,,
